Genename	UniProtID	Length	Hk	genelength
Nox1	Q8CIZ9	591	0	135535
Pms1	Q8K119	917	0	107831
Lctl	Q8K1F9	566	0	20971
Fam83a	Q8K2P2	436	0	25590
Rbm48	Q8K2X2	371	0	12607
Or1o11	Q8VFA1	320	0	1037
Or7g29	Q8VFF4	312	0	5001
Cdkal1	Q91WE6	578	1	663928
Ncald	Q91X97	193	0	426395
Csdc2	Q91YQ3	154	0	14182
Celsr3	Q91ZI0	3301	0	26649
Slc44a3	Q921V7	656	0	72876
Ggt7	Q99JP7	662	0	27858
Ndufa10	Q99LC3	355	0	34850
Mpv17l	Q99MS3	194	1	46458
Med21	Q9CQ39	144	1	8185
Mtfp1	Q9CRB8	166	0	3965
Chchd3	Q9CRB9	227	0	269284
Slc50a1	Q9CXK4	221	0	2324
Epcip	Q9D4G1	230	0	41187
Tex29	Q9DA77	186	0	15287
Selenoo	Q9DBC0	667	0	11256
Pgam1	Q9DBJ1	254	0	6737
Olr1	Q9EQ09	363	0	21921
Nipa2	Q9JJC8	359	0	31189
Efcc1	Q9JJF6	558	0	25039
Plagl1	Q9JLQ4	704	0	71190
Tob2	Q9JM55	345	0	10524
Tinf2	Q9QXG9	341	0	-
Scn11a	Q9R053	1765	0	71697
Pde3a	Q9Z0X4	1141	0	258179
Scgb2b12	S4R2L0	112	0	1959
Ighv1-66	A0A075B5X5	117	0	481
Rnf19b	A2A7Q9	732	0	27615
Ckap5	A2AGT5	2032	0	-
Smoktcr	A2KF29	484	0	-
Tceal7	A3KGA4	98	0	11321
Ttll10	A4Q9F3	704	0	-
Spocd1	B1ASB6	1015	0	-
Dlgap4	B1AZP2	992	0	150658
Ezhip	B1B0V2	589	0	2200
Triqk	B2B9E1	86	0	76715
Ildr2	B5TVM2	661	0	62684
Mn1	D3YWE6	1297	0	39671
Taf4	E9QAP7	1042	0	64494
Serpinb9c	I7HJI5	387	0	10467
Defa36	K9J724	93	0	963
Serpini1	O35684	410	0	85948
Sprr2d	O70555	85	0	1733
Gp9	O88186	177	0	1696
Tgfbr3	O88393	850	0	-
Dhcr7	O88455	471	0	25265
Rpsa	P14206	295	0	4680
Pcgf2	P23798	342	0	11674
Il1r2	P27931	410	0	51152
Uba1y	P31254	1058	0	25575
Nat3	P50296	290	0	24773
Csrnp3	P59055	597	0	185779
Wdhd1	P59328	1117	0	35913
Map2k6	P70236	334	0	126400
Smyd1	P97443	490	0	108293
Muc1	Q02496	630	0	-
Crisp1	Q03401	244	0	25449
Zscan2	Q07230	614	0	15617
Or5w13	Q0VBI4	310	0	1066
Tmem231	Q3U284	315	0	21870
Pramel55	Q3UL33	481	0	11644
Bdp1	Q571C7	2467	0	86076
L1td1	Q587J6	782	0	11746
Tasor2	Q5DTT3	2382	0	45073
Gprasp1	Q5U4C1	1347	0	60741
Lmtk3	Q5XJV6	1424	0	-
Nr2f1	Q60632	422	0	-
Pde3b	Q61409	1100	0	-
Erbb4	Q61527	1308	0	1075873
Epha6	Q62413	1035	0	-
Ubald1	Q6P3B2	176	0	5537
Sik3	Q6P4S6	1369	1	211374
N6amt1	Q6SKR2	214	0	14557
St6gal2	Q76K27	524	0	69199
Prss54	Q7M756	383	0	17271
Or4k42	Q7TQX8	312	0	6301
Fancd2	Q80V62	1450	0	65335
Cfap100	Q80VN0	613	0	25318
Ggn	Q80WJ1	673	0	3766
Camta2	Q80Y50	1208	0	18642
Atg4c	Q811C2	458	0	65853
Nelfa	Q8BG30	530	1	38497
Slc6a17	Q8BJI1	727	0	50475
Nol11	Q8BJW5	723	0	22718
Dse	Q8BLI4	958	0	56322
Armc6	Q8BNU0	468	0	14294
Ston2	Q8BZ60	895	0	155378
Gm3411	Q8C7R2	150	0	27503
Henmt1	Q8CAE2	395	0	20715
Arel1	Q8CHG5	823	0	52752
Vps50	Q8CI71	964	1	105149
Pitrm1	Q8K411	1036	1	32366
Trpv3	Q8K424	791	0	32975
Cacnb4	Q8R0S4	519	0	248506
Hbp1	Q8R316	516	1	-
Adam1b	Q8R534	806	0	3337
Alas1	Q8VC19	642	0	15199
Mrgprf	Q8VCJ6	343	0	8729
Mfsd4b1	Q8VCV9	425	0	23693
Lrrc2	Q8VDB8	371	0	-
Or7g21	Q8VFJ3	317	0	5556
Or5p53	Q8VG44	310	0	5215
Aim2	Q91VJ1	354	0	115161
Tm4sf5	Q91XF2	196	0	5934
Brinp1	Q920P3	760	0	192883
Oas1c	Q924S2	362	0	12320
Dhx58	Q99J87	678	0	9387
Med24	Q99K74	987	1	24844
Rsl24d1	Q99L28	163	1	9907
Scrt1	Q99M85	348	0	6296
Atp1b4	Q99ME6	356	0	20585
Atp13a2	Q9CTG6	1169	0	20457
Snorc	Q9CXL7	121	0	5211
Cpvl	Q9D3S9	478	0	105392
Ccdc83	Q9D4V3	305	0	41904
Pgc	Q9D7R7	392	0	7640
None	Q9D8N1	392	0	9588
Speer4b	Q9D9F7	267	0	5799
Dpys	Q9EQF5	519	0	88983
Hpgds	Q9JHF7	199	0	27615
Wdr12	Q9JJA4	423	1	28860
Neu3	Q9JMH7	418	0	16978
Cnpy2	Q9QXT0	182	0	5094
Plekhb2	Q9QZC7	221	1	29604
Ccr9	Q9WUT7	369	0	105891
Lipg	Q9WVG5	500	0	21941
Srcap	A0A087WQ44	3271	0	49236
Zfp593os	A0A0U1RNU5	63	0	2211
Krtap5-22	A0A1B0GT06	219	0	659
Zfp853	A0A1D5RM95	733	0	6585
Esp6	A0A3B2WD20	156	0	4120
Map7d2	A2AG50	781	0	84185
Ssxb15	A2BI73	170	0	10902
Ctag2l1	A3KG45	208	0	1112
Ptrhd1	D3Z4S3	140	1	5923
Ifit1bl1	D3Z6F0	470	0	9065
Vmn1r160	E9Q346	307	0	923
Vmn2r105	E9Q3A5	860	0	32731
Or2z9	E9Q4J3	314	0	19907
Zfp644	E9QA22	1323	0	80548
Or51b4	F8VQ01	311	0	6809
5730507C01Rik	J3QPX0	416	0	20744
Vmn2r68	L7N2B3	851	0	16645
Krtap8-1	O08633	61	0	573
Ptpn9	O35239	593	1	67884
Get3	O54984	348	1	7350
Jchain	P01592	159	0	8082
Pip	P02816	146	0	4530
H2-T23	P06339	357	0	3082
Vpreb1	P13372	142	0	2440
Col8a2	P25318	699	0	27537
Psmb8	P28063	276	0	3733
Or6b9	P34986	316	0	-
Gdf6	P43028	454	0	17973
Aldh2	P47738	519	0	27797
Ppp3cb	P48453	525	1	47209
Tyro3	P55144	880	0	20371
Gabrr2	P56476	465	0	32866
Arl1	P61211	181	1	13236
Cuzd1	P70412	607	0	13738
Trim43c	P86449	446	0	9026
Pde4d	Q01063	747	0	1503513
Rnasel	Q05921	735	0	14795
Eml1	Q05BC3	814	0	168660
Tfdp1	Q08639	410	0	39697
Or56a3b	Q3SXH8	315	0	8687
Vwce	Q3U515	929	0	32000
Defb45	Q3V490	66	0	6208
Foxd4	Q60688	444	0	1961
Gcdh	Q60759	438	1	7528
Nin	Q61043	2113	0	102282
Tex261	Q62302	196	1	6928
Ccn3	Q64299	354	0	8337
Nlrp9b	Q66X22	1003	0	81841
Cep78	Q6IRU7	790	1	29216
Snx19	Q6P4T1	997	1	39625
Cfap126	Q6P8X9	189	0	13049
Fbxo42	Q6PDJ6	717	1	56149
Sort1	Q6PHU5	825	0	77429
Or8k33	Q7TR67	313	0	5560
Or6b13	Q7TRU0	318	0	7465
Ckap2l	Q7TS74	745	0	29002
Adgrl3	Q80TS3	1537	0	804995
Fnbp1	Q80TY0	616	0	115802
Hsfy2	Q80Y37	392	0	1391
Dpp8	Q80YA7	892	1	50237
Rnaseh2b	Q80ZV0	308	0	80403
Cfap299	Q810M1	233	0	472743
Coq4	Q8BGB8	266	0	10442
Klhl26	Q8BGY4	606	0	26749
Kbtbd11	Q8BNW9	633	0	22308
Ric3	Q8BPM6	367	0	49019
Nhlrc2	Q8BZW8	725	1	55242
Myef2	Q8C854	591	0	39033
Slfn5	Q8CBA2	884	0	13491
Stoml1	Q8CI66	399	1	-
Tmem259	Q8CIV2	574	1	9382
Cchcr1	Q8K2I2	770	0	13915
Amhr2	Q8K592	568	0	9266
Stk32c	Q8QZV4	488	0	109669
Chmp7	Q8R1T1	451	1	15541
Cdt1	Q8R4E9	557	0	5539
Cyp4f15	Q8VCA4	527	0	17725
Scrn2	Q8VCA8	425	0	4020
Or10v1	Q8VF55	309	0	11514
Ppp1r14a	Q91VC7	147	0	4493
Vps36	Q91XD6	386	1	28034
Eaf2	Q91ZD6	262	0	82119
Calcb	Q99MP3	130	0	-
Sike1	Q9CPR7	207	1	12751
None	Q9CPZ3	230	0	25960
Tex12	Q9CR81	123	0	4506
Atp6ap2	Q9CYN9	350	1	29248
Mrto4	Q9D0I8	239	1	5141
Fam114a1	Q9D281	569	0	71815
Morn5	Q9DAI9	170	0	30260
Mrpl4	Q9DCU6	294	1	6101
Bean1	Q9EQG5	255	0	48680
Rhoj	Q9ER71	214	0	93134
Eif4enif1	Q9EST3	983	1	42196
Kcnk5	Q9JK62	502	0	41752
Shroom3	Q9QXN0	1986	0	-
Hgfac	Q9R098	653	0	6952
Acot9	Q9R0X4	439	0	35211
Bex2	Q9WTZ8	129	0	1672
Khdrbs2	Q9WU01	349	0	485854
Ms4a14	A0A087WSD2	1232	0	13205
Trbc1	A0A0A6YWV4	173	0	1663
Igkv6-15	A0A140T8M5	115	0	523
Gm10153	A0A1B0GRL1	320	0	962
Cldn34c2	A0A571BG29	212	0	28238
None	A0A9L6KDH6	45	0	137
None	A0AAG1GIT8	123	0	-
Krtap9-21	A2A4M2	211	0	1144
AU015836	B2FDE5	112	0	6811
Gm8113	E0CXS8	587	0	8021
Gpr137c	E9Q343	423	0	63008
Zfp995	E9Q6M3	437	0	30356
Lce3d	E9Q8V1	98	0	1115
Or5ac17	F6ZUS0	308	0	5633
Or52z1	F8VPJ8	320	0	7227
Usp9y	F8VPU6	2556	0	160821
Vmn2r85	G3UW56	850	0	15639
Abcc1	O35379	1528	0	114179
Aox1	O54754	1333	0	-
Reps1	O54916	795	0	69294
Sprr2e	O70556	76	0	1306
Fgf18	O89101	207	0	29970
Hoxa6	P09092	232	0	2434
Rara	P11416	462	0	47124
Tph1	P17532	447	0	27896
Hoxb9	P20615	250	0	5138
Kitlg	P20826	273	0	84786
Mug1	P28665	1476	0	50516
Adra2b	P30545	453	0	4013
Bmpr1b	P36898	502	0	332289
Mip	P51180	263	0	5974
Sh3bp1	P55194	680	0	12283
Gng3	P63216	75	0	2261
Sparcl1	P70663	650	0	34622
Rps5	P97461	204	0	4396
Sct	Q08535	133	0	803
Atp8b1	Q148W0	1251	0	132300
Rpusd3	Q14AI6	344	0	4021
Nsun2	Q1HFZ0	757	1	102034
Kcnh6	Q32ME0	950	0	26425
Hddc2	Q3SXD3	199	0	14821
Dtl	Q3TLR7	729	0	38188
None	Q3UJC8	639	0	23352
Kctd21	Q3URF8	260	0	-
Cpxcr1	Q3V0P1	322	0	29839
Ogdh	Q60597	1023	0	65009
Ecm1	Q61508	559	0	5422
Fxr1	Q61584	677	1	50379
Zbtb7b	Q64321	544	0	17132
Ptpn13	Q64512	2453	0	-
Gart	Q64737	1010	1	25766
None	Q66JV7	365	0	5097
Plekhg2	Q6KAU7	1340	0	-
Rragb	Q6NTA4	374	0	31962
Polr3g	Q6NXY9	223	0	37170
Prss1l	Q792Y9	245	0	4874
Or9g8	Q7TR95	305	0	6261
Or6c66	Q7TRH8	311	0	5319
Baiap3	Q80TT2	1150	0	13705
Actbl2	Q8BFZ3	376	0	2736
Flrt3	Q8BGT1	649	0	20555
Themis	Q8BGW0	636	0	215458
Kcnv2	Q8CFS6	562	0	14591
Mmd2	Q8R189	247	0	46442
Vmn1r197	Q8R265	298	0	8277
Irf2bp1	Q8R3Y8	584	0	2733
Purg	Q8R4E6	350	0	31142
Hnrnpul1	Q8VDM6	859	1	33592
Or2p2	Q8VFG4	316	0	5613
Or5b106	Q8VFV9	307	0	11528
Cst14	Q8VII3	130	0	3928
Defb6	Q91VD6	63	0	2731
Gm5617	Q91VN2	117	0	530
Dap	Q91XC8	102	0	50027
Rnf185	Q91YT2	192	1	36381
Atp6v0a4	Q920R6	833	0	76103
Rad51c	Q924H5	366	0	28309
Map4k3	Q99JP0	894	0	147973
Ghsr	Q99P50	364	0	6659
Rfc5	Q9D0F6	339	1	10944
Lamtor5	Q9D1L9	91	1	5224
Polr3h	Q9D2C6	204	1	38012
Bcl2l12	Q9D3J3	255	0	7490
Lonrf3	Q9D4H7	753	0	33988
Gm3404	Q9D506	307	0	2752
Nsmce1	Q9D720	266	1	23956
Lyrm7	Q9DA03	104	0	34050
Spaca7b	Q9DAA5	166	0	46139
Cse1l	Q9ERK4	971	1	40349
Ap4m1	Q9JKC7	449	1	8427
Trem1	Q9JKE2	230	0	14156
Lpar2	Q9JL06	348	0	8673
Galk1	Q9R0N0	392	0	4262
Psmd13	Q9WVJ2	376	1	16675
Grk1	Q9WVL4	564	0	-
Sh3bp5	Q9Z131	463	0	76198
Apc2	Q9Z1K7	2274	0	-
Rs1	Q9Z1L4	224	0	31650
Stk39	Q9Z1W9	556	0	261823
Bnip3l	Q9Z2F7	218	1	23638
Ighv6-6	A0A075B5T3	119	0	456
H2al1b	A0A087WP11	105	0	494
Slc23a4	A0A0J9YUX7	615	0	43126
Igkv6-23	A0A140T8N5	115	0	546
Cdhr17	A0A1B0GR31	962	0	90242
Sult2a7	A0A1B0GRF0	313	0	29179
Ubl5b	A0A1Y7VKT9	73	0	4873
Alyreffm2	A0A991ENX0	253	0	761
None	A0AAG1GKJ7	97	0	-
Tldc2	A2ACG1	198	0	9427
Duox1	A2AQ92	1551	0	32300
Skint3	A7TZF0	458	0	68223
Hfm1	D3Z4R1	1434	0	86129
Vmn1r177	E9PXM3	309	0	929
Tstd1	E9PY03	133	0	1480
Gm8267	E9Q207	261	0	33502
Arid1b	E9Q4N7	2306	1	-
Zfp882	E9Q4R4	555	0	7746
Vmn1r170	K7N6W9	304	0	914
Tnfrsf11b	O08712	401	0	27865
Ebf2	O08792	575	0	197626
Krtap6-1	O09048	78	0	590
Gcm2	O09102	504	0	-
Hmgb3	O54879	200	0	4758
Fgd3	O88842	733	0	-
Chrnd	P02716	520	0	9463
C2cd4d	P0CG09	341	0	2128
Fas	P25446	327	0	37106
Ptpn12	P35831	775	0	69266
Idua	P48441	634	0	-
Rps25	P62852	125	0	3288
Ext1	P97464	746	0	282121
Gchfr	P99025	84	0	4617
Npepps	Q11011	920	1	74796
Ms4a5	Q2TVW9	154	0	10635
Znf865	Q3U3I9	1058	1	16392
Itgad	Q3V0T4	1168	0	69440
Miga1	Q4QQM5	600	0	66558
Slc26a10	Q5EBI0	676	0	9252
B3gnt3	Q5JCS9	372	0	11033
Klra6	Q60653	266	0	13921
Plk3	Q60806	631	0	-
Slc6a3	Q61327	619	0	41925
Prkg2	Q61410	762	0	-
Cd47	Q61735	303	1	114477
Phgdh	Q61753	533	0	26820
Pim2	Q62070	370	0	5170
Znf185	Q62394	352	0	-
Sf1	Q64213	653	1	14340
Spin2c	Q6NVE3	257	0	2018
Dennd2c	Q6P9P8	914	0	-
Dhx40	Q6PE54	779	1	38900
Opn5	Q6VZZ7	377	0	54612
Zpbp2	Q6X786	326	0	7568
Eif2s1	Q6ZWX6	315	1	25191
Slc22a18	Q78KK3	406	0	-
Pdcl2	Q78Y63	240	0	19041
Lhfpl1	Q80SV1	220	0	58730
Wipi2	Q80W47	445	1	42890
Rmnd5a	Q80YQ8	391	1	52003
Snx32	Q80ZJ7	404	0	18303
Limd2	Q8BGB5	128	0	4604
Sec22a	Q8BH47	307	1	52787
Miga2	Q8BK03	593	0	21288
Ctso	Q8BM88	312	0	24124
Gjd4	Q8BSD4	364	0	4202
Csnk1g2	Q8BVP5	415	1	17911
Rapgef5	Q8C0Q9	814	0	243373
None	Q8C0X8	640	0	5611
Cfap263	Q8C5T8	377	0	24805
Ccdc159	Q8C963	411	0	8401
Dppa4	Q8CCG4	296	0	10504
Sertm1	Q8CD78	107	0	18819
Nudt6	Q8CH40	313	0	-
Ago2	Q8CJG0	860	1	89091
Aldh1l2	Q8K009	923	0	46690
Uqcc3	Q8K2T4	89	0	909
Vmn1r8	Q8R2C2	303	0	5107
Slc35c2	Q8VCX2	364	0	11315
Or12k8	Q8VF16	322	0	5554
Rbm47	Q91WT8	590	0	156569
Or14j3	Q923Q8	312	0	3510
Krtap21-1	Q925H4	128	0	-
Ms4a10	Q99N03	267	0	12377
Gkn2	Q9CQS6	184	0	6140
Kynu	Q9CXF0	464	0	127393
Spsb1	Q9D5L7	273	0	58760
Krtap5-2	Q9D5Z7	189	0	-
Nop56	Q9D6Z1	580	1	4883
Mad2l2	Q9D752	211	0	15315
Marveld3	Q9D956	376	0	-
Smpx	Q9DC77	85	0	53681
Ethe1	Q9DCM0	254	0	21382
Arhgef7	Q9ES28	862	0	107498
Npvf	Q9ESQ8	188	0	3767
Dpf1	Q9QX66	387	0	14292
Irx4	Q9QY61	515	0	9129
Dnajb9	Q9QYI6	222	0	4767
Atrn	Q9WU60	1428	0	123838
Aloxe3	Q9WV07	711	0	23219
Trav7-4	A0A075B6C1	113	0	639
Ighv1-18	A0A0A6YXN4	117	0	433
Traj3	A0A0G2JFD7	22	0	65
Litafd	A0A0J9YTU8	78	0	3141
Tnxb	A0A5F8MPH8	4356	0	59358
None	A0A9L6KDV6	29	0	11601
LOC100861655	A0AAG1F7D3	359	0	-
Zfp980	A2A9J5	645	0	33756
Ube2dnl1	A2AFH1	155	0	929
Ambra1	A2AH22	1300	0	188715
Bpifb9b	A2AJD1	591	0	13419
Or5m3	A2ATE5	310	0	3585
Exoc6b	A6H5Z3	810	0	451026
Fam229a	B2KGE5	128	0	766
2310061I04Rik	B8JJ69	315	0	4754
Trdn	E9Q9K5	693	0	396155
Vmn2r6	H3BK29	913	0	34520
Vmn1r25	H3BLP0	302	0	2511
Fam240a	J3QNP9	97	0	2122
Gm20812	J3QPZ4	227	0	2027
Gm3159	K7N760	267	0	8821
Slco1a8	M0QWR8	670	0	39569
Cnih2	O35089	160	0	5653
Phyh	O35386	338	0	19711
Best1	O88870	551	0	16459
Amy2a5	P00688	508	0	11603
Ltk	P08923	888	0	9111
Gsta2	P10648	222	0	24770
Calb1	P12658	261	0	26800
Srp54	P14576	504	0	35105
Rag2	P21784	527	0	7811
Hnf1a	P22361	628	0	22114
Pcmt1	P23506	227	1	51763
Hoxa10	P31310	416	0	9657
Cetn1	P41209	172	0	3954
H1-1	P43275	213	0	740
Gfpt1	P47856	697	1	49351
Znrd2	P56873	199	0	1429
Snrpa1	P57784	255	1	15584
Dynll1	P63168	89	0	3889
Acot10	Q32MW3	439	0	1536
Firrm	Q3TQQ9	903	0	48803
Psmd1	Q3TXS7	953	1	74764
Zfp217	Q3U0X6	1041	0	39460
Pate14	Q3UN54	99	0	7622
Mup22	Q4FZE8	181	0	3874
Smim10l3	Q5U425	68	0	15823
Mast2	Q60592	1734	1	-
Neurod1	Q60867	357	0	4230
Or8g17	Q60884	306	0	5304
Alcam	Q61490	583	0	205078
Myom1	Q62234	1667	0	124223
Ccl12	Q62401	104	0	1555
Col7a1	Q63870	2944	0	31289
Enkur	Q6SP97	255	0	24634
Calm5	Q6W3E0	140	0	588
Or4k49	Q7TQX5	312	0	4395
Or4c15b	Q7TQZ9	311	0	7538
Khnyn	Q80U38	671	0	13828
Taf1	Q80UV9	1891	1	68361
Hoatz	Q80Y73	168	0	20963
Kdm5b	Q80Y84	1544	0	75114
Pld4	Q8BG07	503	0	8335
Cfap69	Q8BH53	942	0	84961
Elmo1	Q8BPU7	727	0	517757
Rgs7bp	Q8BQP9	257	0	109026
Leng9	Q8BTN6	485	0	2459
Gpr4	Q8BUD0	365	0	11636
Usp43	Q8BUM9	1132	0	67630
Lypd4	Q8BVP6	246	0	5321
Micu2	Q8CD10	432	1	83001
Bola3	Q8CEI1	110	0	10989
Depdc1a	Q8CIG0	804	0	34522
Tmprss3	Q8K1T0	453	0	19712
Vmn1r84	Q8R284	318	0	8960
Nudt4	Q8R2U6	179	0	17139
Ccdc12	Q8R344	166	0	55103
Tbc1d13	Q8R3D1	400	0	18267
Rnf8	Q8VC56	488	1	30201
Or5t5	Q8VF14	322	0	5137
Serpinb1b	Q8VHP7	382	0	15805
Fig4	Q91WF7	907	1	115088
Fubp1	Q91WJ8	651	0	26404
Rheb	Q921J2	184	1	39801
Lysmd3	Q99LE3	305	0	15208
Ergic3	Q9CQE7	383	1	10234
Rec114	Q9CWH4	259	0	91114
Serbp1	Q9CY58	407	1	59560
Gfod2	Q9CYH5	385	1	44810
Ssbp1	Q9CYR0	152	1	13348
Tmem50b	Q9D1X9	158	0	23297
Vmn1r46	Q9EQ45	309	0	17408
Osbpl5	Q9ER64	874	0	68223
Mkks	Q9JI70	570	1	17609
Nrip3	Q9JJR9	240	0	23970
Ap4s1	Q9WVL1	144	1	53753
M1ap	Q9Z0E1	529	0	83407
Lipa	Q9Z0M5	397	0	35156
Psma5	Q9Z2U1	241	1	23048
B4galt2	Q9Z2Y2	369	0	14227
Ighv2-3	A0A075B696	115	0	430
Frmpd3	A0A140LIW3	1774	0	93204
Igkv1-88	A0A140T8N1	120	0	766
Plch2	A2AP18	1501	0	73669
Vwa5b1	A9Z1V5	1215	0	70524
Lipo2	D3YY49	398	0	31689
Smr2l	E9Q079	131	0	13916
Cyp2w1	E9Q816	493	0	4416
Pramex1	F7ADI6	462	0	14703
Zkscan2	G3X952	960	0	25065
Cyp27b1	O35084	507	0	4756
Sult3a1	O35403	293	0	-
Wnt9b	O35468	359	0	22457
Ly86	O88188	162	0	73828
Ttc3	O88196	1979	0	-
Naglu	O88325	739	0	7660
Orc4	O88708	433	1	47453
Adam15	O88839	864	0	11454
Bpifa2	P07743	235	0	7814
Hoxd3	P09027	433	0	36515
Gstm1	P10649	218	0	5718
Pol	P11369	1281	0	-
Scg5	P12961	212	0	52759
Msh3	P13705	1091	0	-
Fgr	P14234	517	0	27815
Tnnc2	P20801	160	0	2806
Slc7a3	P70423	618	0	6810
Atf1	P81269	269	1	33425
Sptlc2	P97363	560	0	83297
Tep1	P97499	2629	0	46501
Inha	Q04997	366	0	3289
Asprv1	Q09PK2	339	0	-
Slc30a2	Q2HJ10	371	0	11303
Plekhf1	Q3TB82	279	0	11044
Sec31b	Q3TZ89	1158	0	28907
Spink13	Q3UTS8	97	0	133852
Lce3a	Q497I5	98	0	943
Whamm	Q571B6	793	1	25570
Brsk1	Q5RJI5	778	0	25393
Sla	Q60898	281	0	51010
Pak3	Q61036	559	0	279205
Cybb	Q61093	570	0	52519
Ccpg1	Q640L3	753	1	30911
St8sia1	Q64687	355	0	142907
Zfp943	Q6NZP4	507	0	108616
Trak1	Q6PD31	939	1	177416
Mindy2	Q6PDI6	601	0	58160
Gucy2g	Q6TL19	1100	0	43137
Klhl6	Q6V595	619	0	36541
Tafa2	Q7TPG7	131	0	477208
Or4f62	Q7TQW6	320	0	4959
Or13g1	Q7TS01	308	0	9234
Fam13a	Q8BGI4	693	0	92459
Rcn3	Q8BH97	328	0	9308
Nutm1	Q8BHP2	1126	0	11343
Enox1	Q8BHR2	643	0	564997
Lkaaear1	Q8BIG2	198	0	1649
Rnf144b	Q8BKD6	301	0	125335
Adgrg7	Q8BM96	785	0	71246
Cpsf7	Q8BTV2	471	1	22387
Neu4	Q8BZL1	478	0	7883
Agps	Q8C0I1	645	1	-
Ccdc63	Q8CDV6	558	0	-
Bicral	Q8CHH5	1074	0	60362
Bag4	Q8CI61	457	1	20749
Eipr1	Q8K0G5	386	0	118062
Sdha	Q8K2B3	664	0	28026
Retnlg	Q8K426	117	0	1875
Dedd2	Q8QZV0	330	0	20700
Kiaa0513	Q8R0A7	407	0	51154
Znrd1-as	Q8R0E5	213	0	7033
Enox2	Q8R0Z2	598	0	278552
Vmn1r213	Q8R278	384	0	6826
Degs2	Q8R2F2	323	0	23600
Or4z4	Q8VFU9	311	0	5328
Lpcat3	Q91V01	487	0	41391
Trpv6	Q91WD2	767	0	15781
Med15	Q924H2	789	0	81683
Ecrg4	Q99LS0	148	0	11976
Srrt	Q99MR6	875	1	11955
Pold4	Q9CWP8	107	0	1735
Lrrc17	Q9CXD9	443	0	32345
Tecr	Q9CY27	308	0	36273
Mtrex	Q9CZU3	1040	0	59980
Tmco5a	Q9D9D5	303	0	13803
Gng12	Q9DAS9	72	0	124953
Erv3	Q9DAX3	200	0	6069
Acadsb	Q9DBL1	432	0	38343
Dnal4	Q9DCM4	105	0	16396
Nudt22	Q9DD16	308	0	3099
Ube3b	Q9ES34	1070	0	40562
Pygl	Q9ET01	850	0	40677
Lat2	Q9JHL0	203	0	15003
Lztfl1	Q9JHQ5	299	1	23281
Lamtor2	Q9JHS3	125	0	3255
Cst10	Q9JM84	148	0	5236
Gpc1	Q9QZF2	557	0	29134
Srebf1	Q9WTN3	1134	0	23492
Ly6g6d	Q9Z1Q3	135	0	6622
Dgat1	Q9Z2A7	498	0	9938
Atg4a-ps	A0A0G2JFS9	396	0	2114
Tmem275	A0A0U1RQ45	177	0	8562
Lrrc3c	A0A1B0GRI5	255	0	1295
Gm5485	A0A1D5RM98	91	0	12963
Rplp1rt	A0A494BA26	113	0	742
Gm17416	A0A571BDR6	87	0	6561
Tcp11x2	A2AEI7	503	0	39092
Btbd35f11	A2BFZ7	498	0	1959
Dytn	A2CI98	653	0	64076
Dnai3	B2RY71	923	0	67604
Kif28p	D3YXS5	1028	0	-
Cyp2t4	D3Z7F6	495	0	4954
Cngb1	E1AZ71	1325	0	67540
Vmn2r107	E9PZJ7	861	0	37871
2610021A01Rik	E9Q0Q3	834	0	29303
Gm17175	E9Q528	179	0	5171
Slc39a2	G3X943	309	0	3856
Tnfaip6	O08859	275	0	18677
Cyp4a14	O35728	507	0	9942
Emp2	O88662	172	0	32219
Ins2	P01326	110	0	64725
None	P01821	116	0	-
Apoa4	P06728	395	0	2763
Ap1g1	P22892	822	1	85650
Proc	P33587	460	0	16444
Ina	P46660	501	0	10629
Hcls1	P49710	486	0	28229
Cdkn1c	P49919	348	0	2711
Stmn1	P54227	149	0	5523
H4c1	P62806	103	0	2862
S100a13	P97352	98	0	10231
Acp5	Q05117	327	0	8984
Smim6	Q3U0I6	56	0	1903
Stimate	Q3UF25	288	1	51620
Srsf11	Q3UIX4	476	1	26166
Cibar2	Q3V2J0	292	0	11069
Trim67	Q505D9	768	0	41621
Kansl1l	Q5DTI6	991	0	98314
Dhrs13	Q5SS80	376	0	5586
Trpc1	Q61056	793	0	-
Prg2	Q61878	223	0	3171
Jmjd1c	Q69ZK6	2350	0	160201
Fez2	Q6TYB5	348	0	48940
Phf21a	Q6ZPK0	688	0	-
Tas2r131	Q7M708	310	0	1035
Cpa1	Q7TPZ8	419	0	6145
Or2b7	Q7TQU0	326	0	5999
Cd300c2	Q7TSN2	228	0	7511
Pcsk9	Q80W65	694	0	22000
Acsm5	Q8BGA8	578	0	26088
Slc7a6	Q8BGK6	515	0	29849
Rab3gap2	Q8BMG7	1366	1	-
Vrk2	Q8BN21	503	0	122677
Fjx1	Q8BQB4	450	0	3133
Utp15	Q8C7V3	528	1	16196
Alx1	Q8C8B0	326	0	31508
Hectd2	Q8CDU6	774	0	66496
Lrrc66	Q8K0B3	872	0	25884
Zbtb20	Q8K0L9	741	0	766721
Casc3	Q8K3W3	698	1	28909
Cd109	Q8R422	1442	0	100707
Dusp15	Q8R4V2	235	0	10701
Rttn	Q8R4Y8	2226	1	159226
Ttc36	Q8VBW8	186	0	3675
Or2j3	Q8VFC2	312	0	4043
Or6c69b	Q8VFH9	312	0	7628
Or5p69	Q8VG07	314	0	3101
Or4k47	Q8VGE8	312	0	11264
