Genename	UniProtID	Length	Hk	genelength
ITGB5	P18084	799	0	139470
PLCG1	P19174	1290	1	59841
AMPD1	P23109	747	0	22528
CRHBP	P24387	322	0	28113
MPZ	P25189	248	0	5233
CRABP1	P29762	137	0	7872
FMO4	P31512	558	0	27901
CCR1	P32246	355	0	6602
ADD2	P35612	726	0	160607
PPP1CC	P36873	323	1	23259
RPS19	P39019	145	1	12670
MTNR1B	P49286	362	0	15415
TAF6	P49848	677	0	12965
RAB2A	P61019	212	1	106708
HAND2	P61296	217	0	5260
FCHO2	Q0JRZ9	810	0	134481
FUT5	Q11128	374	0	4714
ARHGEF5	Q12774	1597	0	25344
TUSC3	Q13454	348	0	349434
DRP2	Q13474	957	0	44733
ENDOG	Q14249	297	0	4176
PHKG1	Q16816	387	0	12713
CCDC184	Q52MB2	194	0	2282
TOR2A	Q5JU69	321	0	3789
TCHHL1	Q5QJ38	904	0	4923
NHSL1	Q5SYE7	1610	0	270528
C6orf141	Q5SZD1	244	0	11241
KANK4	Q5T7N3	995	0	83269
FAM180B	Q6P0A1	183	0	2516
WDR59	Q6PJI9	974	1	128811
LYPD5	Q6UWN5	251	0	41332
TMEM64	Q6YI46	380	0	169637
LRRC9	Q6ZRR7	1453	0	147104
CEP68	Q76N32	757	0	30650
NLRC3	Q7RTR2	1065	0	38370
SSX7	Q7RTT5	188	0	10839
GPR155	Q7Z3F1	870	0	55523
ABI3BP	Q7Z7G0	1068	0	244359
SLC47A2	Q86VL8	602	0	40691
KCNMB4	Q86W47	210	0	68002
SFR1	Q86XK3	245	0	4327
KRTAP19-1	Q8IUB9	90	0	661
ZSCAN29	Q8IWY8	852	0	12871
COL27A1	Q8IZC6	1860	0	156974
ORMDL3	Q8N138	153	0	6560
ZNF561	Q8N587	486	0	16556
TERB1	Q8NA31	727	0	46980
OR2G3	Q8NGZ4	309	0	929
VANGL1	Q8TAA9	524	0	56254
CIP2A	Q8TCG1	905	0	39780
CSGALNACT1	Q8TDX6	532	0	353868
ZNF296	Q8WUU4	475	0	4978
GATAD2B	Q8WXI9	593	1	134330
VMP1	Q96GC9	406	0	135063
MED30	Q96HR3	178	0	19549
SGSM3	Q96HU1	749	1	39698
FAM227B	Q96M60	508	0	293967
FER1L6-AS2	Q96M78	137	0	-
PRDM10-DT	Q96N53	147	0	-
ZNF599	Q96NL3	588	0	15156
BIRC8	Q96P09	236	0	-
H4C7	Q99525	98	0	385
PAGR1	Q9BTK6	254	0	6337
TTPAL	Q9BTX7	342	0	18729
METTL22	Q9BUU2	404	0	27971
KATNBL1	Q9H079	304	0	69422
FNDC4	Q9H6D8	234	0	3317
DCTPP1	Q9H773	170	1	6415
ARMT1	Q9H993	441	0	17843
GPBP1L1	Q9HC44	474	0	60809
ALKBH4	Q9NXW9	302	0	8625
AATF	Q9NY61	560	0	107946
FLRT1	Q9NZU1	674	0	83242
TES	Q9UGI8	421	0	48277
IP6K2	Q9UHH9	426	1	52350
TCEAL9	Q9UHQ7	104	0	1973
MRTO4	Q9UKD2	239	1	8323
CPSF3	Q9UKF6	684	0	49450
ZNF346	Q9UL40	294	0	58493
SMC3	Q9UQE7	1217	1	38364
DOP1B	Q9Y3R5	2298	0	137492
PCDHGA9	Q9Y5G4	932	0	110197
IGKV3-7	A0A075B6H7	116	0	613
None	A0AA34QVV6	44	0	131
RBMY1B	A6NDE4	496	0	14448
C11orf86	A6NJI1	115	0	1732
OR52A4P	A6NMU1	304	0	-
RIMBP3B	A6NNM3	1639	0	5727
LRRIQ3	A6PVS8	624	0	172172
IFNL4	K9M1U5	179	0	2541
RFXAP	O00287	272	0	9882
LSM1	O15116	133	1	13395
GRM6	O15303	877	0	18619
SPRY3	O43610	288	0	169887
GCM2	O75603	506	0	8818
WFS1	O76024	890	0	33416
PGM3	O95394	542	0	46612
C3	P01024	1663	0	52858
IGLV3-27	P01718	113	0	518
CD8A	P01732	235	0	23786
KRT8	P05787	483	0	52767
FCER2	P06734	321	0	13388
MYF5	P13349	255	0	2759
CTRB1	P17538	263	0	7350
ZP3	P21754	424	0	44553
LPO	P22079	712	0	49970
PSMA4	P25789	261	0	12012
SSTR3	P32745	418	0	8240
GUCY1A2	P33402	732	0	344457
RECQL	P46063	649	0	32759
MMP14	P50281	582	0	12481
PSMD4	P55036	377	1	12770
CLDN10	P78369	228	0	146155
LACTB	P83111	547	0	20228
TCHH	Q07283	1943	0	9127
KHDRBS1	Q07666	443	1	46982
TP53BP1	Q12888	1972	0	107667
ELOA	Q14241	772	1	18611
SLC9A5	Q14940	896	0	34508
CDK5R1	Q15078	307	0	4260
KISS1	Q15726	138	0	6150
NEUROD2	Q15784	382	0	6241
ADRM1	Q16186	407	1	6769
ZNF404	Q494X3	552	0	29020
RPL39P5	Q59GN2	51	0	-
CT83	Q5H943	113	0	1290
AARS2	Q5JTZ9	985	0	14616
CLLU1-AS1	Q5K130	101	0	-
NDUFAF5	Q5TEU4	345	0	36573
TRIM40	Q6P9F5	258	0	12627
GSG1L	Q6UXU4	331	0	276186
TMC5	Q6UXY8	1006	0	88617
RBBP6	Q7Z6E9	1792	0	35170
NRARP	Q7Z6K4	114	0	2640
YTHDF3	Q7Z739	585	0	44233
MYPN	Q86TC9	1320	0	124120
PARG	Q86W56	976	0	151924
DNAAF11	Q86X45	466	0	105176
RNF130	Q86XS8	419	0	160462
MT-RNR2	Q8IVG9	24	0	-
SPATA31A7	Q8IWB4	1347	0	6244
LAX1	Q8IWV1	398	0	12998
FAM217A	Q8IXS0	508	0	37910
IFT20	Q8IY31	132	0	7164
SAMD14	Q8IZD0	417	0	20120
LRRC47	Q8N1G4	583	1	17939
MIR7-3HG	Q8N6C7	128	0	-
AMER2	Q8N7J2	671	0	10609
ZNF614	Q8N883	585	0	17475
APCDD1L	Q8NCL9	501	0	56298
OR5T3	Q8NGG3	340	0	1022
RNF217	Q8TC41	542	0	130196
STYX	Q8WUJ0	223	0	44823
CHCHD10	Q8WYQ3	142	0	2609
FUBP1	Q96AE4	644	1	35055
ATG4C	Q96DT6	458	0	81384
CDCA5	Q96FF9	252	0	17864
ZC3HAV1L	Q96H79	300	0	10336
EXOC2	Q96KP1	924	1	207985
C18orf15	Q96N68	181	0	-
CCDC77	Q9BR77	488	0	53369
ADPGK	Q9BRR6	497	0	34552
UQCC2	Q9BRT2	126	1	17434
BBLN	Q9BUW7	83	1	3659
CXCL16	Q9H2A7	254	0	6395
ZHX3	Q9H4I2	956	0	139283
RUBCNL	Q9H714	662	0	103509
ZNF395	Q9H8N7	513	1	57111
PLEKHA1	Q9HB21	404	0	57658
CD248	Q9HCU0	757	0	2550
TM9SF3	Q9HD45	589	1	69342
ALG13	Q9NP73	1137	0	94838
POLE4	Q9NR33	117	0	11485
C19orf12	Q9NSK7	141	0	16852
SFMBT1	Q9UHJ3	866	0	143178
NPIPA1	Q9UND3	350	1	29258
MTMR7	Q9Y216	660	0	116734
KLF13	Q9Y2Y9	288	0	108830
PCDHGB7	Q9Y5F8	929	0	95330
DMRT1	Q9Y5R6	373	0	127400
KPTN	Q9Y664	436	0	9115
ENPP4	Q9Y6X5	453	0	16699
IGLV2-33	A0A075B6J2	118	0	533
TRAV8-7	A0A075B6U6	113	0	481
POTEB	A0A0A6YYL3	544	0	31406
SPMIP11	A0A1B0GTD5	131	0	38355
LOC124905558	A0AAG2UXS2	1704	0	-
SLC22A23	A1A5C7	686	0	188088
FAM90A8	A6NJQ4	464	0	3009
NPIPB4	C9JG80	1138	0	-
NRG2	O14511	850	0	196520
MCF2L	O15068	1137	0	205364
LYRM1	O43325	122	0	25138
SIPA1L3	O60292	1781	0	301161
DNAJC6	O75061	913	0	167652
MTX2	O75431	263	1	68630
RPS6KA4	O75676	772	0	13067
CXCL14	O95715	111	0	8600
FTCD	O95954	541	0	19419
ALDOA	P04075	364	1	6293
RPLP0	P05388	317	1	4536
UQCRH	P07919	91	1	13078
GSTA1	P08263	222	0	12489
TSPY4	P0CV99	314	0	2820
IGHV3-30-3	P0DP02	117	0	520
CYP2A6	P11509	494	0	6906
GPX2	P18283	190	0	3594
TSPAN8	P19075	237	0	316813
SDHB	P21912	280	1	35487
GLDC	P23378	1020	0	113262
GRK2	P25098	689	1	20083
PPP2R1A	P30153	589	1	58582
CDC25C	P30307	473	0	53086
TLX1	P31314	330	0	6489
CKS2	P33552	79	0	5508
LTBR	P36941	435	0	16526
MDH2	P40926	338	1	19457
PAFAH1B1	P43034	410	1	92432
BTD	P43251	543	0	120970
TTPA	P49638	278	0	37500
BCAM	P50895	628	0	12350
HMGCS2	P54868	508	0	20903
SNU13	P55769	128	0	16571
RPL26	P61254	145	1	5697
ETF1	P62495	437	1	37141
MLLT1	Q03111	559	0	69594
KCNAB2	Q13303	367	0	110266
TARBP1	Q13395	1621	0	87866
NFE2	Q16621	373	0	8904
TIGIT	Q495A1	244	0	33375
PPM1L	Q5SGD2	360	0	323300
ERMARD	Q5T6L9	678	0	29962
IRAK1BP1	Q5VVH5	260	0	78889
FIGLA	Q6QHK4	219	0	13333
SPATA8	Q6RVD6	105	0	-
TMEM270	Q6UE05	265	0	4731
CERS6	Q6ZMG9	384	0	318885
SEM1	Q6ZVN7	128	0	228254
SUPT6H	Q7KZ85	1726	1	40481
RASGRP2	Q7LDG7	609	0	18545
FRMD5	Q7Z6J6	570	0	324510
UBE3D	Q7Z6J8	389	0	173451
SLFN11	Q7Z7L1	901	0	23396
SERPINA11	Q86U17	422	0	10336
RTN4RL2	Q86UN3	420	0	17006
AMIGO1	Q86WK6	493	0	5560
RELL1	Q8IUW5	271	0	95576
SUPV3L1	Q8IYB8	786	0	28865
SVOPL	Q8N434	492	0	107077
KLHDC1	Q8N7A1	406	0	60045
LRTM2	Q8N967	370	0	16486
GATD1	Q8NB37	220	1	10268
OR2M7	Q8NG81	312	0	938
OR6M1	Q8NGM8	313	0	941
OR8S1	Q8NH09	359	0	-
CEP192	Q8TEP8	2537	0	133690
UPF1	Q92900	1129	0	36271
RAB24	Q969Q5	203	0	2546
CCDC34	Q96HJ3	373	0	32407
ZNF641	Q96N77	438	0	14234
PRRX2	Q99811	253	0	57027
KRTAP4-8	Q9BYQ9	185	0	1161
CEP41	Q9BYV8	373	0	48662
POFUT1	Q9H488	388	1	30803
DPEP2	Q9H4A9	486	0	13192
PLEKHA4	Q9H4M7	779	0	31525
DUSP21	Q9H596	190	0	867
CAB39L	Q9H9S4	337	0	135414
EFCC1	Q9HA90	598	0	39438
WDR6	Q9NNW5	1121	1	8891
NRN1	Q9NPD7	142	0	9606
MED4	Q9NPJ6	270	1	41808
SLC52A1	Q9NWF4	448	0	19409
BCLAF1	Q9NYF8	920	0	33224
CYP39A1	Q9NYL5	469	0	103250
OR5AC2	Q9NZP5	309	0	929
SIRPG	Q9P1W8	387	0	28627
MYT1L	Q9UL68	1186	0	542551
ST3GAL5	Q9UNP4	418	0	68079
RPH3A	Q9Y2J0	694	0	328501
HIF3A	Q9Y2N7	669	0	46391
PSAT1	Q9Y617	370	0	32968
P3R3URF	A0A087WWA1	95	0	1002
TRAV26-2	A0A0B4J265	109	0	785
IGHV1-69D	A0A0B4J2H0	117	0	496
None	A0A0G2JQZ4	141	0	4366
ANTXRL	A6NF34	631	0	44382
OR5H14	A6NHG9	310	0	9135
ZNF729	A6NN14	1252	0	30735
TULP1	O00294	542	0	15022
DVL1	O14640	695	1	14142
ZNF197	O14709	1029	0	63583
CASC3	O15234	703	1	31865
ZZEF1	O43149	2961	0	138585
ACTN4	O43707	911	1	83940
NDUFS5	O43920	106	0	8318
CUBN	O60494	3623	0	305845
ANGPTL1	O95841	491	0	21542
OST4	P0C6T2	37	1	1182
NPIPA8	P0DM63	369	0	18817
CGB7	P0DN87	165	0	4586
TUBA3C	P0DPH7	450	0	8052
NOTCH2NLB	P0DPK3	275	0	79461
CCL3	P10147	92	0	1913
H1-4	P10412	219	0	786
CYP2C9	P11712	490	0	51433
NME1	P15531	152	0	8869
PTMS	P20962	102	0	5436
NR4A1	P22736	598	0	36675
PRPH2	P23942	346	0	25999
CCNC	P24863	283	0	26438
ANXA13	P27216	316	0	56608
RRM2	P31350	389	0	91027
STAT5A	P42229	794	0	24396
ME1	P48163	572	0	220649
UBE2A	P49459	152	1	116281
SUCLG1	P53597	346	0	36517
AQP4	P55087	323	0	13728
TAS2R30	P59541	319	0	1686
EIF3E	P60228	445	1	280709
CTXN1	P60606	82	0	1644
DAB2	P98082	770	0	90625
SLC25A3	Q00325	362	1	12788
TFF2	Q03403	129	0	4640
STX5	Q13190	355	1	25191
FOXE3	Q13461	319	0	1767
OR7A5	Q15622	319	0	8944
HNRNPUL2	Q1KMD3	747	1	14827
KRT71	Q3SY84	523	0	9236
GXYLT1	Q4G148	440	0	63029
KRBOX4	Q5JUW0	171	0	50130
NKAPL	Q5M9Q1	402	0	1661
HES5	Q5TA89	166	0	1500
MROH9	Q5TGP6	573	0	129239
ZNF385C	Q66K41	422	0	-
ZPBP2	Q6X784	338	0	9694
NEK10	Q6ZWH5	1172	0	262976
UNC13D	Q70J99	1090	0	17560
PRXL2C	Q7RTV5	226	0	15740
S100A7A	Q86SG5	101	0	6702
PPARGC1B	Q86YN6	1023	0	124724
SPATA2L	Q8IUW3	424	0	5348
MMAA	Q8IVH4	418	0	60991
CKAP2L	Q8IYA6	745	0	28315
CYP4Z2P	Q8N1L4	340	0	-
GBGT1	Q8N5D6	347	0	10985
DCBLD1	Q8N8Z6	715	0	116041
PRPF38A	Q8NAV1	312	1	16234
OR56A1	Q8NGH5	318	0	-
SLC22A8	Q8TCC7	542	0	26687
ZNF507	Q8TCN5	953	0	42073
KCNG4	Q8TDN1	519	0	21355
CD300LF	Q8TDQ1	290	0	18667
ZNF526	Q8TF50	670	0	7909
FAM216A	Q8WUB2	273	0	21970
ABCA5	Q8WWZ7	1642	0	82933
PTPRU	Q92729	1446	0	90297
OSTF1	Q92882	214	0	58751
CMBL	Q96DG6	245	0	32027
RPL39L	Q96EH5	51	0	59960
MASTL	Q96GX5	879	0	33129
MED15	Q96RN5	788	0	91719
YME1L1	Q96TA2	773	1	45178
PRPF18	Q99633	342	1	81506
ARPC5L	Q9BPX5	153	0	15603
BCL7B	Q9BQE9	202	0	21334
STK31	Q9BXU1	1019	0	122310
GABARAPL3	Q9BY60	117	0	-
CEP44	Q9C0F1	390	0	49650
CLEC4M	Q9H2X3	399	0	6395
ZNF576	Q9H609	170	0	4765
PLEKHG2	Q9H7P9	1386	0	15746
ZFAND3	Q9H8U3	227	1	334897
CDHR5	Q9HBB8	845	0	9501
FBRSL1	Q9HCM7	1045	0	95637
IL1RAPL1	Q9NZN1	696	0	1369272
ZSWIM5	Q9P217	1185	0	289810
NYAP2	Q9P242	653	0	330177
ZNF112	Q9UJU3	913	0	40662
ODF2L	Q9ULJ1	636	0	49518
SLC5A6	Q9Y289	635	0	13371
SPACA6	W5XKT8	324	0	24041
TRGV5	A0A0B4J1U4	118	0	667
None	A0A8I5KXM2	142	0	13714
None	A0AAQ5BIF5	311	0	-
None	A0AAQ5BII1	37	0	-
TRIM75	A6NK02	468	0	6688
LINC01548	A6NM66	108	0	-
MASP2	O00187	686	0	25230
GPR31	O00270	319	0	2733
TNFRSF13B	O14836	293	0	42302
PRPF3	O43395	683	1	31754
KCNJ13	O60928	360	0	10763
LGR5	O75473	907	0	146512
PDE9A	O76083	593	0	121888
DPM2	O94777	84	0	2755
NDUFB2	O95178	105	1	32013
IGKV2-30	P06310	120	0	815
CSN3	P07498	182	0	13092
HOXC4	P09017	264	0	39099
POU2F2	P09086	479	0	110475
OR2T7	P0C7T2	308	0	926
GNAT1	P11488	350	0	6086
CYP19A1	P11511	503	0	130544
ZNF12	P17014	697	0	18514
ZNF3	P17036	446	0	18515
TAL1	P17542	331	0	15935
CSRP1	P21291	193	0	25926
HLA-DMB	P28068	263	0	18494
RPL12	P30050	165	0	3732
SERPINF1	P36955	418	0	15536
GRIA2	P42262	883	0	182964
OMP	P47874	163	0	491
DEFB103A	P81534	67	0	1271
TEF	Q10587	303	0	31993
ATM	Q13315	3056	0	146298
NID2	Q14112	1375	0	64250
DOC2B	Q14184	412	0	38861
FAT1	Q14517	4588	0	138928
PON3	Q15166	354	0	36503
ANGPT1	Q15389	498	0	248573
SMAD1	Q15797	465	0	77982
FAM120AOS	Q5T036	256	0	22140
LRIF1	Q5T3J3	769	0	16775
SPATA31A3	Q5VYP0	1347	0	6246
CST9	Q5W186	159	0	3507
ATPSCKMT	Q6P4H8	233	0	24390
ZNF880	Q6PDB4	577	0	15878
ATAD2	Q6PL18	1390	0	96500
PDZRN4	Q6ZMN7	1036	0	386425
KCNK18	Q7Z418	384	0	12810
ARHGAP30	Q7Z6I6	1101	0	23024
ADGRA1	Q86SQ6	560	0	43751
TMPRSS11B	Q86T26	416	0	19041
PBRM1	Q86U86	1689	1	140565
COL23A1	Q86Y22	540	0	352917
ZNF354C	Q86Y25	554	0	23604
PHYKPL	Q8IUZ5	450	0	24331
SLC41A1	Q8IVJ1	513	0	24654
CNTROB	Q8N137	903	0	17819
LINC00528	Q8N1L1	170	0	-
PLD6	Q8N2A8	252	0	5338
PARP16	Q8N5Y8	322	0	66158
IL22RA1	Q8N6P7	574	0	23369
KIRREL3-AS3	Q8N7Y1	241	0	-
SLC35G3	Q8N808	338	0	1873
C1orf127	Q8N9H9	656	0	-
NAXE	Q8NCW5	288	1	17751
LKAAEAR1	Q8TD35	194	0	1022
TRAPPC12	Q8WVT3	735	0	105419
RAPGEF4	Q8WZA2	1011	0	317619
LPIN2	Q92539	896	0	127848
NACC2	Q96BF6	587	0	88752
TADA1	Q96BN2	335	0	19754
ITPKC	Q96DU7	683	0	23748
SFRP2	Q96HF1	295	0	8492
BTF3L4	Q96K17	158	1	34517
SUSD3	Q96L08	255	0	26445
CXorf58	Q96LI9	332	0	31503
CCDC17	Q96LX7	622	0	4013
DHRS9	Q9BPW9	319	0	31378
NDUFAF3	Q9BU61	184	1	3036
G6PC3	Q9BUM1	346	1	11531
ERVK-6	Q9BXR3	956	0	-
ACE2	Q9BYF1	805	0	112670
KRTAP9-4	Q9BYQ2	154	0	966
DKFZp547L112	Q9H052	226	0	677
XRN2	Q9H0D6	950	0	86494
SIK2	Q9H0K1	926	0	128406
ANKRA2	Q9H9E1	313	0	13477
ECHDC1	Q9NTX5	307	0	54897
TRMT13	Q9NUP7	481	0	17346
TDP1	Q9NUW8	608	0	89825
MCM9	Q9NXL9	1143	0	121720
FKBP11	Q9NYL4	201	0	4956
MARCO	Q9UEW3	520	0	52466
C19orf25	Q9UFG5	118	0	18076
PRO0628	Q9UI54	55	0	-
RASD1	Q9Y272	281	0	1958
UST	Q9Y2C2	406	0	329960
AMOTL2	Q9Y2J4	779	0	20132
PPME1	Q9Y570	386	0	83436
TRAJ38	A0A075B6W7	21	0	61
MYMX	A0A1B0GTQ4	84	0	1310
CTXND1	A0A1B0GTU2	59	0	56732
None	A0A9L9PY30	117	0	1474
None	A6NDX4	124	0	-
None	A6NHS1	94	0	-
None	A8MT66	165	0	-
None	A8MUI8	341	0	-
None	A8MUN3	132	0	-
None	A8MWP4	228	0	-
None	C9JQL5	133	0	5925
RTCA	O00442	366	0	26553
UQCR11	O14957	56	1	8304
GMFG	O60234	142	0	14019
SRSF10	O75494	262	1	16580
GAGE7	O76087	117	0	7354
USP1	O94782	785	0	15507
TNF	P01375	233	0	2771
EPO	P01588	193	0	3232
MMP1	P03956	469	0	8759
KRT1	P04264	644	0	5671
PRKAR1A	P10644	381	1	39539
FGF6	P10767	208	0	17660
FSHR	P23945	695	0	192370
SLC6A2	P23975	617	0	51657
RPL10	P27635	214	1	19213
EPHB2	P29323	1055	0	210661
MC4R	P32245	332	0	1713
PHB1	P35232	272	1	10856
HSD17B2	P37059	387	0	63530
PDE6C	P51160	858	0	53473
ACTR1A	P61163	376	1	40831
RPS18	P62269	152	1	4504
RBX1	P62877	108	1	21962
SP3	Q02447	781	0	84523
DNAH14	Q0VDD8	3507	0	503030
KLKP1	Q107X0	134	0	-
GSG1	Q2KHT4	349	0	20151
CFAP184	Q2M329	555	0	2152
PARP6	Q2NL67	630	0	31818
DEFB115	Q30KQ5	88	0	1968
EPHA10	Q5JZY3	1008	0	51253
MFSD14B	Q5SR56	506	1	86473
ARHGAP21	Q5T5U3	1958	0	140278
KIAA0319	Q5VV43	1072	0	102087
SPO16	Q5VVC0	180	0	27898
TMEM198	Q66K66	360	0	6932
ARMCX5	Q6P1M9	558	0	4991
SPAG11A	Q6PDA7	123	0	20991
None	Q6ZRU5	148	0	-
None	Q6ZS46	218	0	-
None	Q6ZSR3	168	0	-
None	Q6ZSR9	355	0	-
None	Q6ZTK2	550	0	-
NRK	Q7Z2Y5	1582	0	136071
None	Q86TA4	180	0	-
N4BP2	Q86UW6	1770	0	101455
FAM131B	Q86XD5	332	0	9370
SELENOH	Q8IZQ5	122	1	2063
FBXL14	Q8N1E6	418	0	28588
None	Q8N2B8	174	0	-
ADGB	Q8N7X0	1667	0	216495
None	Q8NA96	180	0	-
NUP43	Q8NFH3	380	0	25350
OR10Z1	Q8NGY1	313	0	7246
OR10J5	Q8NHC4	309	0	929
ATL2	Q8NHH9	583	1	83331
SNIP1	Q8TAD8	396	0	19844
CYP2W1	Q8TAV3	490	0	6459
DENND1A	Q8TEH3	1009	0	550498
SMCR8	Q8TEV9	937	0	12763
UBTD2	Q8WUN7	234	0	74118
ZNRF4	Q8WWF5	429	0	1439
BSND	Q8WZ55	320	0	18239
EVPL	Q92817	2033	0	22804
WBP2	Q969T9	261	1	10808
FAM131C	Q96AQ9	280	0	15882
ITCH	Q96J02	903	1	148538
None	Q96MT0	163	0	-
NACC1	Q96RE7	527	1	24285
SERINC2	Q96SA4	455	0	25115
FAM83C	Q9BQN1	747	0	6694
SEZ6L	Q9BYH1	1024	0	214135
NDEL1	Q9GZM8	345	0	77280
OSGEPL1	Q9H4B0	414	0	16567
PRR36	Q9H6K5	1346	0	5671
MAGIX	Q9H6Y5	334	0	6210
RBM22	Q9NW64	420	0	10285
DNAJC28	Q9NX36	388	0	6191
TAS2R16	Q9NYV7	291	0	996
PLA2G2E	Q9NZK7	142	0	3608
SEL1L	Q9UBV2	794	1	62306
PGAP2	Q9UHJ9	254	0	28647
METRN	Q9UJH8	293	0	4537
SERPINA10	Q9UK55	444	0	12808
SARDH	Q9UL12	918	0	76395
FOXJ3	Q9UPW0	622	0	159338
PSG8	Q9UQ74	426	0	12992
TAF6L	Q9Y6J9	622	0	15985
SEC23IP	Q9Y6Y8	1000	0	51950
TRAJ28	A0A075B6X4	22	0	65
EDDM13	A0A1B0GTR0	161	0	37706
None	A0A1W2PRS3	199	0	2123
TUBA3FP	A0A994J5G1	85	0	6099
LRRC10B	A6NIK2	292	0	2269
OR6C75	A6NL08	312	0	6304
HNRNPCL2	B2RXH8	293	0	1366
TARM1	B6A8C7	271	0	11470
PEX12	O00623	359	0	4068
RER1	O15258	196	1	13667
ABCC5	O15440	1437	0	98005
THAP12	O43422	761	1	31234
SLC37A4	O43826	429	0	7137
SOCS5	O75159	536	0	81293
NDUFB1	O75438	58	1	5795
OR7C1	O76099	320	0	46116
PLAU	P00749	431	0	8319
ANXA2	P07355	339	0	55749
ZGLP1	P0C6A0	273	0	5077
TLX1NB	P0CAT3	122	0	-
CRIPTO	P13385	188	0	7923
ZNF823	P16415	610	0	17744
SFPQ	P23246	707	1	17068
TUBG1	P23258	451	1	5597
POLD1	P28340	1107	0	33814
CNGA1	P29973	686	0	80704
CDA	P32320	146	0	29817
RBM34	P42696	430	0	30100
PRIM2	P49643	509	0	332045
ZNF81	P51508	661	0	165659
KPNA2	P52292	529	0	11728
USP14	P54578	494	1	56246
CLDN17	P56750	224	0	1240
TCTA	P57738	103	1	4264
DEFB1	P60022	68	0	7344
KRTAP10-7	P60409	370	0	1577
TSPAN5	P62079	268	0	188244
UBE2H	P62256	183	1	122228
SIM1	P81133	766	0	79912
SPIB	Q01892	262	0	12376
PLOD1	Q02809	727	1	41333
MKRN3	Q13064	507	0	64401
IK	Q13123	557	1	15422
GRIN2B	Q13224	1484	0	544060
TATDN3	Q17R31	274	0	25002
GAB4	Q2WGN9	574	0	46286
ZNF585B	Q52M93	769	0	36574
ZNF311	Q5JNZ3	666	0	10531
COX20	Q5RI15	118	0	9441
MRPL54	Q6P161	138	1	5893
TENT2	Q6PIY7	484	0	76126
KYAT3	Q6YP21	454	0	57180
ATG14	Q6ZNE5	492	0	45439
TICRR	Q7Z2Z1	1910	0	55587
SLC22A16	Q86VW1	577	0	51954
CEP57L1	Q8IYX8	460	0	79308
KIAA0319L	Q8IZA0	1049	1	164067
TAF1L	Q8IZX4	1826	0	6215
C4orf33	Q8N1A6	199	0	23323
RIBC1	Q8N443	379	0	8430
C19orf47	Q8N9M1	422	0	28991
KLHL23	Q8NBE8	558	0	82501
NDUFV1-DT	Q8NBR9	251	0	-
KREMEN2	Q8NCW0	462	0	4164
BPIFC	Q8NFQ6	507	0	50639
OR5A2	Q8NGI9	324	0	9444
LHFPL5	Q8TAF8	219	0	48191
CFAP251	Q8TBY9	1149	0	85335
ARAP3	Q8WWN8	1544	0	28829
CCDC102A	Q96A19	550	0	24390
BORCS7	Q96B45	106	1	10702
NUS1	Q96E22	293	1	35258
MVB12A	Q96EY5	273	0	28002
MYEOV	Q96EZ4	313	0	47531
INTS4	Q96HW7	963	0	120297
ZNF521	Q96K83	1311	0	290266
WDR90	Q96KV7	1748	0	18522
ALPK3	Q96L96	1705	0	56123
ZNF512	Q96ME7	567	0	40248
MMS19	Q96T76	1030	0	40470
MRPL34	Q9BQ48	92	1	14234
CCM2	Q9BSQ5	444	0	76994
SFXN3	Q9BWM7	321	0	10007
NIFK	Q9BYG3	293	1	9966
ZNF341	Q9BYN7	854	0	60612
IMPG2	Q9BZV3	1241	0	98029
TRIOBP	Q9H2D6	2365	0	79508
MRM3	Q9HC36	420	1	10156
ARHGEF10L	Q9HCE6	1279	0	158176
PNPLA3	Q9NST1	481	0	40696
FAM120C	Q9NX05	1096	0	114957
GALNT8	Q9NY28	637	0	131527
PSENEN	Q9NZ42	101	0	1919
GPRC5B	Q9NZH0	403	0	29476
ARHGAP20	Q9P2F6	1191	0	136147
DKK2	Q9UBU2	259	0	362004
CCDC39	Q9UFE4	941	0	82084
IL20RA	Q9UHF4	553	0	45209
ICAM5	Q9UMF0	924	0	6826
SPIN1	Q9Y657	262	0	90264
SMIM26	A0A096LP01	95	1	2216
IGHV6-1	A0A0B4J1U7	121	0	497
FAM237A	A0A1B0GTK4	181	0	6878
TMEM191C	A6NGB0	302	0	4846
RGPD3	A6NKT7	1758	0	77123
FAM90A9	A6NNJ1	464	0	3010
ZNF839	A8K0R7	811	0	25325
KRTAP29-1	A8MX34	341	0	1025
C5orf67	F2Z3F1	127	0	-
GARRE1	O15063	1070	0	101014
KIF1B	O60333	1816	0	171033
PRAMEF4	O60810	478	0	6989
H2BC12	O60814	126	0	9557
GAS7	O60861	476	0	288000
GUCY1B2	O75343	617	0	-
KBTBD11	O94819	623	0	33259
ESRRB	O95718	433	0	191125
ZBED1	O96006	694	0	14562
IGHV4-39	P01824	125	0	507
DCN	P07585	359	0	42733
CYP3A4	P08684	503	0	27288
GLI3	P10071	1580	0	303151
ZNF19	P17023	458	0	100534
MYL12A	P19105	171	1	8755
KLK2	P20151	261	0	18999
CALB2	P22676	271	0	31723
FLT3	P36888	993	0	97318
PHKA2	P46019	1235	0	91816
ETV1	P50549	477	0	100196
GNG2	P59768	71	0	153147
AP3S2	P59780	193	1	64039
ANAPC15	P60006	121	0	6402
GPR85	P60893	370	0	9447
SRP54	P61011	504	0	47729
POLR2G	P62487	172	0	5145
EXOSC10	Q01780	885	1	33251
