Genename	UniProtID	Length	Hk	genelength
alpha-Est5	A0A0B4K6V8	543	0	2894
row	A0A0B4KER0	1301	0	7107
Mtkl	A0A0B4LF43	50	0	397
ymp	A0A0B4LHY0	186	0	17625
Dmel\CG6184	A0A0C4FEI3	1029	0	5497
mdcds_43655	A0A126GUR2	666	0	2146
Dmel\CG46312	A0A1Z1CN75	55	0	4808
eIF2Bgamma	A1ZA22	455	0	1748
CCHa1-R	A1ZAX0	499	0	18220
Mst77Y-1	D0EP89	214	0	874
Dmel\CG42516	E1JH07	150	0	1969
Dmel\CG42470	E1JHF6	91	0	582
Dmel\CG42471	E1JHF7	83	0	382
Dmel\CG42590	E1JI68	280	0	854
Dmel\CG42535	E1JIB1	187	0	901
lincRNA.52	M9NET9	83	0	351
miple2	M9PDI0	282	0	3818
MsR1	M9PEC0	556	0	23106
Glg1	M9PIG4	1107	0	9989
MTPAP	O46102	612	1	4485
Cp38	P07183	306	0	1474
His2Av	P08985	141	1	2291
mt:ATPase8	P84345	53	0	161
BP1017	Q0KIG0	338	0	1921
CG42363-RA	Q1RKZ2	154	0	1982
E2f1	Q27368	805	1	40567
Dmel\CG34041	Q2PDP5	568	0	2123
Dmel\CG13516	Q2PE16	168	0	1477
Dmel\CG33640	Q4ABG1	178	0	696
Dmel\CG34028	Q6III4	189	0	638
LSm-4	Q76NP9	205	0	2006
DUBAI	Q7JQI1	852	1	5130
Dmel\CG5323	Q7JVK8	146	1	939
S2P	Q7JZ56	508	1	2137
tun	Q7K2Y9	205	1	61645
Mys45A	Q7KKH3	712	1	2446
pen-2	Q86BE9	101	0	1323
Dmel\CG32971	Q86BK9	145	0	3181
Dmel\CG1236	Q8I725	347	1	1265
Nipped-A	Q8I8U7	3790	0	73057
Yif1	Q8IMR4	402	0	1935
CG9645	Q8ING0	520	0	2069
Argp	Q8ING6	164	0	780
wb	Q8IP51	3375	0	65235
Targ1	Q8IPU1	161	0	5471
Dmel\CG14545	Q8SYK4	144	0	881
CG6676	Q95SM8	291	0	1192
CG9798	Q95T98	354	0	13786
Dmel\CG18858	Q9I7L9	421	0	2228
esn	Q9U1I1	785	0	41552
bdl	Q9U4G1	719	0	7276
dUTPase	Q9V3I1	188	1	823
Dmel\CG7824	Q9VAF3	352	0	1284
CIA30	Q9VAI1	296	1	1105
Dmel\CG4884	Q9VAX9	189	1	1889
FBXL8	Q9VAZ0	713	1	2739
Dmel\CG13978	Q9VB32	898	0	2891
Dmel\CG13605	Q9VCD3	669	1	2445
Ir94e	Q9VCM4	611	0	1893
Rad60	Q9VCP1	424	0	2034
Dmel\CG13862	Q9VD34	111	0	568
Nup58	Q9VDV3	546	1	1880
Mf	Q9VFC7	365	0	10885
clone	Q9VG91	286	0	1822
Dmel\CG4115	Q9VGA3	220	0	3247
Tengl4	Q9VGU3	378	0	1513
Or85f	Q9VHE6	392	0	1361
Dmel\CG8043	Q9VHN4	348	1	1318
Dmel\CG17944	Q9VI98	200	0	755
Dmel\CG31741	Q9VJA7	491	0	2458
Dmel\CG9014	Q9VJW5	328	0	1481
BcDNA:AT09390	Q9VK02	281	0	3019
Dmel\CG6144	Q9VKU5	228	1	1767
Dmel\CG5708	Q9VL21	241	1	2351
Dmel\CG17855	Q9VLB2	292	0	1957
Dmel\CG9287	Q9VLJ2	625	0	3035
Akap200	Q9VLL3	753	1	15607
Dmel\CG13996	Q9VMJ2	256	0	883
Hus1-like	Q9VN60	278	0	3760
asl	Q9VNE4	994	1	3307
frtz	Q9VQ36	951	0	4549
CG10039	Q9VQW6	95	0	437
Dmel\CG11251	Q9VU50	338	0	1388
ssp2	Q9VUA5	982	1	7864
IleRS-m	Q9VUY4	941	0	3202
Ubqn	Q9VWD9	547	1	3850
Cyp308a1	Q9VWR2	490	0	1773
mdu	Q9VYM2	470	1	19377
C901	Q9VZ44	559	0	3102
CG18675	Q9VZH1	291	0	19084
wac	Q9W0S8	163	1	921
pain	Q9W0Y6	913	0	6770
Dmel\CG13544	Q9W1U2	367	0	1497
ND-ASHI	Q9W3X7	175	1	1856
Vsx1	Q9W4B2	837	0	18610
Hmt4-20	Q9W5E0	1300	1	7550
MED21	Q9W5P1	142	0	1022
car	Q9Y1I2	617	1	3382
Six4	Q9Y1P6	392	0	3891
side	A0A0B4K7N1	986	0	62394
stj	A0A0B4K866	1271	0	13777
Dmel\CG44439	A0A0B4LEX3	44	0	499
Pzl	A0A126GUQ2	2326	0	709420
Dmel\CG46395	A0A6M3Q7P3	60	0	237
Dmel\CG3270	A1Z6N5	440	0	1757
Dmel\CG33476	A1Z886	165	0	585
Dmel\CG30050	A1Z8Z4	192	0	781
Psi	A1ZAK8	797	0	6393
whip	A8DY71	166	0	859
Dmel\CG42568	E1JGV4	110	0	1644
Dmel\CG4558	E1JJF2	385	0	2114
sdt	E2QD98	2020	0	61925
CG15226-RA	F2FBA8	180	0	730
Dmel\CG42876	M9MRU8	243	0	1570
Dmel\CG14125	M9PFC1	263	0	905
wrm2	M9PHM9	57	0	1682
Dmel\CG13700	M9PI93	575	0	2518
Rfk	O76206	153	1	1273
Eno	P15007	500	1	4868
RpS17	P17704	131	1	1026
Jra	P18289	289	1	2076
bib	P23645	696	0	10893
eff	P25867	147	1	8905
Rrp1	P27864	679	0	2735
Gsc	P54366	415	0	11145
Mst84Da	Q01642	63	0	412
a10	Q27377	155	0	618
Rrp42	Q29QQ9	296	0	1142
Nrx-1	Q3KN41	1840	0	18457
CheA86a	Q4AB33	189	0	889
Dmel\CG12620	Q4V424	287	0	1545
Dmel\CG15403	Q4V6K4	200	0	854
CT35363	Q59E14	468	0	9211
BP1066	Q6IGZ9	114	0	518
Dmel\CG44261	Q6IKE6	98	0	475
Dmel\CG12902	Q7JWU6	64	0	1107
ClC-b	Q7JZ25	813	1	3231
Tsp74F	Q7JZI2	236	0	4042
mlt	Q7K549	459	1	3015
Mat1	Q7KPG8	320	0	1212
pkm	Q7KV34	635	0	2218
Drsl2	Q7YXH9	70	0	332
SelG	Q7Z2C4	110	1	956
Hmr	Q86CW5	1413	0	4935
sle	Q8INM3	1420	0	5150
NEST:bs18d12	Q8IR43	392	0	1742
MFS16	Q8MLW5	566	1	3381
CG7155	Q8MQZ8	658	0	15753
BigH1	Q8MSC4	353	0	1372
CG13796	Q95TF4	403	0	4394
tutl	Q967D7	1531	1	40633
fz4	Q9NBW1	705	0	4049
CG1542	Q9V9Z9	307	1	1326
beat-VII	Q9VBC9	517	0	36684
Dmel\CG5039	Q9VBN8	111	1	846
Dmel\CG4582	Q9VBQ2	432	0	1956
Ppox	Q9VC52	475	1	1654
CG5412	Q9VDL1	279	1	1078
Dmel\CG17929	Q9VEW8	491	0	1839
Dmel\CG3397	Q9VGF1	342	0	1443
Tti1	Q9VH80	1080	0	3598
Dmel\CG10919	Q9VI03	187	0	1555
Dmel\CG17472	Q9VIL5	159	0	652
Dmel\CG15172	Q9VJ17	115	0	1229
Dmel\CG10343	Q9VJ60	214	1	981
Dmel\CG6012	Q9VJG8	308	0	1460
Nepl8	Q9VJK5	619	0	2034
Dmel\CG18480	Q9VJN8	550	0	4985
Csl4	Q9VKJ4	204	0	993
Idua	Q9VKJ8	636	0	2504
CG14535	Q9VLW2	1131	0	10570
ATPsynGL	Q9VLY0	107	0	599
frj	Q9VMD5	489	1	2956
Dmel\CG14006	Q9VMN0	429	0	2396
CtsF	Q9VN93	614	1	14094
BoYb	Q9VNP5	1059	0	3558
Dmel\CG12576	Q9VR57	369	1	7506
Dmel\CG6674	Q9VT74	233	1	903
BcDNA:RH10371	Q9VV24	148	0	645
Ccdc6	Q9VVC8	532	1	3294
CG14100	Q9VW14	407	0	1452
Dmel\CG17233	Q9VWA0	1465	0	8730
FRG1	Q9VWA8	262	1	1169
SCCRO4	Q9VWB1	248	1	10101
SkpD	Q9VWC5	158	0	655
Dmel\CG15814	Q9VX13	321	1	2232
Efhc1.1	Q9VXP5	793	0	3312
Prp5	Q9VXW2	1224	0	4852
pira	Q9VYJ5	681	0	2969
Karl	Q9VYU5	266	0	4872
Dmel\CG4612	Q9W158	307	1	4215
Dmel\CG3163	Q9W1C8	368	1	1238
Pi3K59F	Q9W1M7	949	1	3553
Erk7	Q9W354	916	0	6322
Dmel\CG3184	Q9W3X3	356	0	1178
Dmel\CG17764	Q9W4D8	272	0	1156
Vha13	Q9XZH6	117	1	1368
Vsx2	X2JDS9	645	0	31256
Dmel\CG34331	X2JFW7	134	0	2818
Rgk3	A0A076NAB7	486	0	25830
Dmel\CG12814	A0A0B4KFK4	441	0	18447
cindr	A0A0B4KI34	941	0	18388
Dmel\CG11560	A0A0S0WNE9	307	0	1166
Dmel\CG13747	A1Z7M6	222	0	1217
Dmel\CG14488	A1ZAZ6	134	0	621
BomS5	A1ZB63	40	0	283
Dmel\CG15071	A1ZBC3	206	0	760
Dmel\CG15115	A1ZBG2	258	0	895
Dmel\CG43799	M9PCT6	249	0	907
cm	O76928	415	1	2139
Sgs8	P02842	75	0	427
Adf1	P05552	262	1	5820
Uro	P16163	352	0	1330
ems	P18488	497	0	2767
Hsc70-3	P29844	656	1	5421
ftz-f1	P33244	1027	0	50702
fln	P35554	182	0	1669
opa	P39768	609	0	17166
Argk1	P48610	356	1	17246
PolD1	P54358	1092	0	3493
faf	P55824	2778	1	13661
CG32750	P83548	523	0	1702
SPH66	Q0E8E2	1185	0	6238
Dmel\CG9664	Q0E8U2	609	0	3461
eIF2gamma	Q24208	475	0	5614
ds	Q24292	3503	0	74970
Dmel\CG15908	Q4QPU3	156	1	588
Erasp	Q7JRM2	291	0	1188
CG12744	Q7JUR5	160	0	1353
phr	Q7JY97	555	0	2030
Dmel\CG12134	Q7JZ37	411	0	1637
CCT8	Q7K3J0	546	1	2146
Sdic2	Q7KWG3	543	0	4897
BcDNA:LP10657	Q86P02	86	0	1680
Mob2	Q8IQG1	566	1	39476
pio	Q8IRK0	462	1	16617
Dmel\CG14110	Q8SXH1	348	0	1136
Dmel\CG31337	Q8SXS2	104	0	1434
Mpp6	Q95PE4	162	1	1397
EG:95B7.7	Q960Q9	501	0	1933
Dmel\CG9717	Q9I7H4	638	0	3282
Gat	Q9V4E7	636	0	5659
Cyt-b5	Q9V4N3	134	1	2430
CG14505	Q9V8F3	119	0	1032
Obp57c	Q9V931	149	0	618
Dmel\CG9988	Q9VAU4	668	0	2388
Dmel\CG10011	Q9VAU5	2119	0	27160
TwdlT	Q9VB86	286	0	1784
Dmel\CG14252	Q9VBA2	405	0	1714
CG32950	Q9VBC1	93	0	2803
Dmel\CG10182	Q9VCK9	699	0	2699
Nepl15	Q9VCU1	686	0	2212
Qsox2	Q9VD61	552	0	1799
Smyd5	Q9VDD0	393	1	1523
HHEX	Q9VDF0	323	0	4064
Dmel\CG14285	Q9VE10	297	0	1104
Dmel\CG12784	Q9VF43	101	0	436
Kpc1	Q9VFC4	1332	0	5152
soti	Q9VFK3	147	0	1036
abitram	Q9VFR1	214	0	1171
Ugt302E1	Q9VGT4	521	0	1887
Dmel\CG8516	Q9VH63	868	1	4459
Aduk	Q9VHF6	520	0	2650
Or85d	Q9VHQ2	412	0	1360
Dmel\CG7352	Q9VHR7	466	0	1717
Arl8	Q9VHV5	186	1	3230
Dmel\CG14610	Q9VI69	147	0	566
Dmel\CG13965	Q9VIQ7	133	0	594
Dmel\CG15136	Q9VJF5	190	0	1120
anon-WO0118547.80	Q9VJZ1	510	1	2083
Mnn1	Q9VM47	763	0	7285
Gas41	Q9VM63	227	1	897
CG14043	Q9VMX1	600	1	1985
Snm1	Q9VND2	763	0	2702
Sec8	Q9VNH6	985	0	4065
CG31559	Q9VNL4	454	0	7119
Dmel\CG7140	Q9VNW4	533	0	2095
Dmel\CG11248	Q9VNZ7	830	1	3181
Dmel\CG12506	Q9VPS8	107	0	470
Dmel\CG9961	Q9VQF4	448	0	1559
jb	Q9VR88	152	0	710
Dmel\CG14834	Q9VS52	407	0	1425
mus302	Q9VV99	608	0	3205
Dmel\CG13023	Q9VVC0	411	0	3520
Dmel\CG14074	Q9VVT4	336	0	1206
Tsf1	Q9VWV6	641	0	3260
ND-B18	Q9VXZ0	117	1	1193
Tpst	Q9VYB7	499	1	29401
Dmel\CG15012	Q9VZE2	152	1	1038
Dmel\CG11586	Q9VZF0	194	1	1173
Ythdc1	Q9VZQ1	721	0	3719
Sac1	Q9W0I6	592	1	2634
Trhn	Q9W0K2	555	0	2789
hng3	Q9W0N1	333	0	17809
mthl9	Q9W0R6	513	0	2487
Plekhm1	Q9W293	720	1	2786
Dmel\CG13501	Q9W2A3	413	0	2613
AAF46535	Q9W302	334	0	1425
mnd	Q9Y1A7	499	1	6567
sm	A0A0B4K7I2	552	0	113644
Dmel\CG43092	A0A0B4K7N7	225	0	784
gish	A0A0B4KHL4	537	0	32316
BcDNA:RE21592	A0A0B4KI23	123	0	984
Lnk	A0A0B4LHY5	728	0	4728
Dmel\CG46303	A0A1Z1CSL7	88	0	463
CG34222-RA	A1A6P9	101	0	656
Dmel\CG33914	A1Z6U0	189	0	2282
NEST:bs10b08	A1Z7H5	186	0	807
Pex6	A1Z8D1	899	0	3228
CG13353	A1Z9K9	160	0	783
Dmel\CG30472	A1ZA08	212	0	954
EMC7	A1ZA83	245	1	1112
CG8414	A1ZA92	995	0	3302
Dcr-2	A1ZAW0	1722	1	6546
Dmel\CG34177	A8DYV0	107	0	1149
Lcp65Ab2	C0HL63	104	0	412
CG1295	M9MRV7	2754	0	30010
CG32186	M9MRX3	101	1	407
Med	O62609	771	1	4329
E(spl)malpha-BFM	O97178	138	0	675
Btk	P08630	786	1	42706
otu	P10383	853	0	4527
Ser	P18168	1404	0	22177
Fur1	P26016	1269	1	125627
csw	P29349	845	1	21467
Cyp4d1	P33269	512	0	3035
RpS25	P48588	117	1	1259
Sod1	P61851	153	1	1459
sif	P91621	2072	0	91686
Mst84Db	Q01643	74	0	467
jar	Q01989	1253	1	18407
Dp	Q24318	445	1	5769
Mtk	Q24395	52	0	267
Dmel\CG30369	Q4QPU5	87	0	498
Dmel\CG32547	Q59E37	1008	0	36460
Dmel\CG34224	Q6IGP6	118	0	472
Ntmt	Q6NN40	276	1	1419
S-Lap8	Q7K5K9	534	0	2133
Marf	Q7YU24	810	1	4975
chn	Q7YU81	1214	1	29547
twin	Q8IMX1	567	0	25072
GC2	Q8INJ3	319	0	1202
NEST:bs34d09	Q8IQJ8	484	0	1838
Dmel\CG32638	Q8IR72	159	1	5918
BcDNA:GH24648	Q8IRB8	575	0	3602
Rab9E	Q8IRK8	197	0	888
Dmel\CG5623	Q8T485	279	0	1192
Adar	Q9NII1	676	1	14340
Mlf	Q9NKV0	376	1	4180
CaBP1	Q9V438	433	1	1849
Dmel\CG14237	Q9VBE8	121	0	365
BEST:GH11240	Q9VC18	590	1	4433
CG13612	Q9VC85	313	0	1295
150482_at	Q9VCD2	546	0	2279
Dmel\CG17272	Q9VDI3	149	1	926
nrm	Q9VEG9	253	1	1104
rdx	Q9VFP2	829	1	64996
Ibf2	Q9VHG6	195	1	774
Cyp313b1	Q9VHP4	502	0	2580
Dmel\CG8665	Q9VIC9	913	0	6768
CycY	Q9VKF0	406	1	3688
AstC	Q9VKK5	122	0	5234
l(2)SH0834	Q9VKZ9	204	0	1049
Dmel\CG4594	Q9VL67	280	0	1299
Acer	Q9VLJ6	630	1	3807
Dmel\CG7810	Q9VLP6	364	0	1319
Jon25Bi	Q9VMX7	266	0	865
Sfxn1-3	Q9VN13	321	1	2610
Dmel\CG18281	Q9VPE0	542	0	1664
Iris	Q9VPX0	531	0	1766
Dmel\CG17652	Q9VQ40	244	0	1323
Nplp4	Q9VQ66	64	0	658
Arpc5	Q9VQD8	151	1	1131
Dmel\CG34393	Q9VQM8	691	0	25384
Dmel\CG6602	Q9VRT5	436	0	1400
Pus7	Q9VSK9	734	0	3004
Smyd4-2	Q9VTX2	663	0	2396
Ing3	Q9VWS0	686	1	2373
dSpb1	Q9VXK5	817	1	2682
mRpS30	Q9VXP3	557	1	2241
Rab3-GEF	Q9VXY2	2084	0	24080
Cox17	Q9VXY5	88	1	670
CG1961	Q9VZ32	558	0	11875
feo	Q9VZ62	671	1	2423
Dmel\CG15211	Q9VZ71	177	1	6440
Dmel\CG1309	Q9VZF1	524	1	2213
mv	Q9W060	3535	1	13872
Dci	Q9W0M0	262	1	1327
Gk1	Q9W0U0	538	1	3746
Dmel\CG11275	Q9W279	417	1	2947
Agl	Q9W2H8	1629	0	7170
PPP4R2r	Q9W2U4	609	1	3105
Neb-cGP	Q9W2U8	48	1	1142
CCT2	Q9W392	535	1	3313
Dmel\CG3198	Q9W3X8	438	1	5434
CG4666	Q9W440	193	1	1714
CG3021	Q9W5B6	389	1	1499
Slmap	Q9W5R5	897	1	6771
anon-38C.22	Q9W5U8	258	0	1204
BcDNA:RH52355	A0A0B4K8A8	134	0	782
LRP1	A0A0B4KFD1	4752	1	52273
hrg	A0A0B4KG96	827	0	5913
Pak3	A0A0B4KGS4	583	0	8814
PIG-X	A0A0B4LES9	243	0	1358
laf	A0A0B4LGL3	755	0	2528
haf	A0A4D6K327	1347	0	54260
Corin	A1Z709	1397	0	24324
SLC46	A1Z7R6	519	0	2930
Dmel\CG30026	A1Z8L5	228	0	873
Elk	A1ZB14	1284	0	52756
Ir56d	A1ZBM9	632	0	1898
dpr7	A8DZ27	312	1	6205
boi	A8JUV7	1105	0	25876
Dmel\CG40813	A8QI13	213	0	875
Tcs6	E1JIY8	111	0	876
plx	E1JJ52	1572	1	26982
Dmel\CG14020	M9PB43	343	0	1212
Alms1b	M9PJ28	987	0	3556
Est-6	P08171	544	0	1887
Scr	P09077	417	0	26861
rho	P20350	355	0	5133
5-HT1A	P28285	834	0	54803
Hr3	P31396	487	0	33353
CanB	P48451	170	1	1950
tim	P49021	1398	0	14133
Gr59d	P58985	390	0	1228
mew	Q24247	1146	1	44081
dpr4	Q59DX6	323	0	9466
Dmel\CG14667	Q59E05	337	1	1438
Dmel\CG44475	Q6IHC8	81	0	407
otk2	Q7JXW8	433	0	2126
Dmel\CG8468	Q7K1L4	678	1	10722
l(2)k09913	Q7K274	389	1	4679
link	Q7K275	389	0	1393
Nup44A	Q7K2X8	354	1	2821
Gcna	Q7KW09	1030	0	3826
ASPP	Q86BG1	1069	0	33294
tplus3b	Q8IME7	439	0	1775
Dmel\CG31704	Q8IPA4	68	0	513
CG31915	Q8IPK4	612	0	2559
srl	Q8IPM1	1067	0	6852
CG31668-PB	Q8IPY0	590	0	2445
Tengl1	Q8IPY9	319	0	1179
HspB8	Q8IQW5	192	1	6214
drd	Q8IR42	827	0	11558
CG17263	Q8MLQ2	187	0	693
CG18680	Q8MMC6	506	0	8730
CG32429	Q8SX44	410	1	1868
BcDNA:RE68569	Q8SYC3	689	0	133932
Dmel\CG13893	Q8SYC4	407	1	4914
BEST:CK00246	Q8T0T9	160	1	2557
vn	Q94918	623	0	32326
CG8306	Q960W6	516	1	5128
Nt5a	Q961B3	534	1	2568
Dmel\CG18747	Q9I7L1	418	0	2562
Tsp42Ec	Q9NB13	232	0	2180
Sh3beta	Q9NFP5	158	1	4676
Dmel\CG3713	Q9V3D7	83	0	986
asf1	Q9V464	218	1	1504
Topors	Q9V8P9	1038	1	4650
Dmel\CG11629	Q9V9P9	463	0	1623
Tbca	Q9V9U7	110	1	758
Vps13B	Q9VAD3	3731	0	12229
unc80	Q9VB11	3303	0	14660
TwdlS	Q9VBD3	228	0	869
Dmel\CG14540	Q9VBJ6	613	0	2407
SMC6	Q9VCB8	1122	0	4373
Dmel\CG6937	Q9VCY1	356	1	1436
Dmel\CG5916	Q9VEY4	330	0	2607
Dmel\CG9757	Q9VFU0	127	0	850
Spt3	Q9VGE2	384	1	1394
CG9630	Q9VHU1	613	0	1953
Mics1	Q9VIB2	365	0	1425
swm	Q9VIV2	1062	1	4727
Dmel\CG15152	Q9VJA4	112	0	673
jhamt	Q9VJK8	297	0	1136
Vha100-5	Q9VKF6	814	0	5576
Nse4	Q9VKV4	290	0	1607
Try29F	Q9VLF5	267	0	1279
Gr28a	Q9VM09	450	0	1692
Nepl5	Q9VME3	684	0	2153
Dmel\CG14671	Q9VND4	155	1	838
BcDNA:RE13473	Q9VNS5	133	0	565
CG10872	Q9VQ12	405	0	1386
c-SPH125	Q9VQH8	343	0	1133
Alp10	Q9VRM8	524	0	2531
Blos4	Q9VTC2	169	0	1103
Duba	Q9VTK7	659	0	4029
RhoGAP68F	Q9VTU3	476	1	4512
Fpgs1	Q9VYL1	572	0	3663
robl62A	Q9W0F0	104	0	750
MED14	Q9W0P8	1553	1	5993
RpL22-like	Q9W1T1	312	0	1283
RpS28b	Q9W334	65	1	1038
Acat1	Q9W3N9	410	1	1655
Dmel\CG15036	Q9W3Q9	72	0	315
Prosalpha1	Q9XZJ4	244	0	1375
CR43784	X2JEG9	90	0	794
Dmel\CG45492	X2JFW2	90	0	790
Dmel\CG43124	A0A0B4K7P3	245	0	902
l(3)neo38	A0A0B4KGA3	455	0	14090
BcDNA:RE40372	A0A0B4KH75	237	0	1108
Dmel\CG46191	A0A0S0X8W6	102	0	308
Dmel\CG46456	A0A6M3Q6E2	56	0	11727
Dmel\CG10543	A0A6M3Q7L9	1666	0	11520
Nup75	A1YK02	668	1	2446
gem	A1Z851	932	0	13179
tei	A1Z9G5	822	0	126323
Dmel\CG18368	A1Z9G8	1154	0	3858
Dmel\CG15120	A1ZBM4	308	0	2620
Cpr49Aa	A8DRW0	144	0	752
Dmel\CG34315	A8DYC6	266	0	3819
Dmel\CG34429	A8JNS3	249	0	883
Snx6	M9NDI3	455	0	2670
Ziz	M9PCG3	2298	0	23794
CG6448	M9PDE6	2190	0	35000
CG6740	M9PEP9	1493	0	26383
rost	O44252	275	0	3603
EG:65F1.1	O76896	441	1	2350
Pp4-19C	O76932	307	1	2915
Gad1	P20228	510	0	14667
Pig1	P26023	172	0	689
Klp61F	P46863	1066	0	4342
RpI1	P91875	1642	0	5605
aop	Q01842	732	1	22270
Rbp1	Q02427	144	1	2082
hh	Q02936	471	0	13737
Vdup1	Q0E8K8	342	1	2657
Prosalpha4T2	Q27575	252	0	1497
Dmel\CG15602	Q4QQ70	342	1	1535
CG13513	Q4V6L7	134	0	586
COX7AL2	Q6IHY5	62	0	5387
Dmel\CG42841	Q6ILZ3	79	0	2542
lbe	Q7KS77	479	0	4960
Muc30E	Q7KTF6	1702	0	5308
Dmel\CG8349	Q7KTJ2	264	0	986
Dmel\CG7377	Q7KUG1	94	0	284
HIP-R	Q86DS1	377	0	2508
TrxT	Q8IFW4	157	0	1307
Rab9Fb	Q8IR98	214	0	877
CkIIalpha-i3	Q8IRI7	391	0	2006
Fic	Q8SWV6	492	1	2035
ZnT41F	Q8T0G1	498	1	8082
fdl	Q8WSF3	660	1	19882
SdhA	Q94523	661	1	4108
slow	Q95RQ1	512	0	18739
Sras	Q9U1H8	302	0	1329
Rab5	Q9V3I2	219	1	6131
Sec6	Q9V8K2	738	0	2469
Dmel\CG15563	Q9V9Z5	116	0	651
Slu7	Q9VAQ7	574	1	2013
Lgr3	Q9VBP0	765	0	11405
Dmel\CG31109	Q9VBY9	198	1	1284
beta-PheRS	Q9VCA5	589	1	2219
Dmel\CG6178	Q9VCC6	544	1	2549
Dmel\CG13837	Q9VCS0	223	0	671
Dmel\CG5386	Q9VD31	254	0	1015
Ask1	Q9VDS9	1363	1	6311
Recs1	Q9VFM3	264	0	944
eIF3d2	Q9VGC7	551	0	2308
gammaSnap2	Q9VH25	283	0	1001
Npc2e	Q9VH33	168	0	1016
Flad2	Q9VJY1	254	0	1197
Dmel\CG16812	Q9VK18	455	1	1958
Usp14	Q9VKZ8	475	1	2131
Mcr	Q9VLT3	1760	1	8865
Aatf	Q9VM95	488	0	1764
Dmel\CG14005	Q9VMM4	317	0	1458
Nepl11	Q9VN01	592	0	2566
Dmel\CG2931	Q9VND7	302	1	1113
Dmel\CG11367	Q9VNR8	362	1	5335
Dmel\CG7632	Q9VP50	330	1	1500
Trf5	Q9VQE8	305	0	1107
Dmel\CG15445	Q9VRF3	618	1	3285
anox	Q9VRG6	243	1	1360
Jon66Cii	Q9VSJ2	262	0	829
Dmel\CG13069	Q9VV08	97	0	419
CT15890	Q9VV09	574	0	2359
Alsin2	Q9VVI1	420	1	10442
geko	Q9VVN7	206	1	6016
AstC-R1	Q9VVQ1	483	0	16068
obst-J	Q9VW81	353	0	1292
Dmel\CG14210	Q9VWF8	140	0	629
Dmel\CG6769	Q9VX08	409	1	1773
CG7872	Q9VXT2	333	1	1652
Dmel\CG5347	Q9VY20	285	0	1209
mRNA-cap	Q9VY44	649	1	2556
Pripl4	Q9VYM7	465	0	14903
Dmel\CG2202	Q9VZ63	889	0	3570
HL4	Q9VZ90	117	0	681
Cpr64Ab	Q9VZG1	120	0	660
Dmel\CG9184	Q9W0H1	242	0	1014
Dmel\CG3640	Q9W129	296	0	1068
Cp7Fc	Q9W3E7	321	0	1203
nAChRalpha3	Q9W3G6	795	0	90969
kirre	Q9W4T9	956	0	394148
Dmel\CG3091	Q9W503	303	0	1865
Dmel\CG3679	Q9XZ22	643	0	3507
Dmel\CG1440	X2JEJ0	551	0	4207
Dmel\CG44163	A0A0B4KGB5	118	0	600
Dmel\CG34135	A0A0B4KGH8	202	0	18985
CG15672	A0A0B4LFY6	375	0	1876
Sting	A0A0B4LFY9	343	0	2826
Cad96Cb	A0A0B4LHM7	789	0	8165
grsm	A0A0C4FEI8	655	0	17670
fray	A0A126GUV7	707	0	16368
cn	A1Z746	465	0	2270
ODA-Dnal1	A1Z7U2	188	0	876
Mgtor	A1Z8P9	2346	1	8585
pds5	A1Z8S6	1218	1	5740
Dmel\CG8501	A1Z8Y5	152	0	1475
SmydA-6	A1ZAP0	498	0	1955
slim	A1ZB86	609	1	4561
Dmel\CG15117	A1ZBG9	670	0	7069
Dmel\CG10051	A1ZBK1	866	0	3653
bs26g12.y1	A8DYG8	192	0	883
Ir75b	B7Z069	605	0	2120
hlk	E1JGY6	1786	0	19571
nAChRalpha7	E1JJR2	564	0	21372
Dmel\CG42659	M9MRQ3	49	0	482
Liprin-alpha	M9PCD4	1214	0	8863
Hira	O17468	1047	0	3798
Lcp1	P02839	130	0	1128
Jon99Ci	P17207	272	0	963
Mlc2	P18432	222	1	3113
Ets98B	P29775	518	0	11828
Arp6	P45890	398	1	1346
Gr58a	P58962	395	0	1239
Or82a	P82986	385	0	1472
ex	Q07436	1427	0	17474
f	Q0KHR2	1918	0	48022
Dmel\CG33631	Q4AB37	195	0	638
CG14458	Q4ABI0	178	0	609
Grl62c	Q6ILZ2	426	0	1335
Dmel\CG11125	Q6NMT8	388	0	2522
Dmel\CG3358	Q7JUN9	291	1	1563
mip40	Q7K159	267	1	1091
imd	Q7K4Z4	273	1	3803
Dmel\CG33290	Q7KTW1	171	0	653
BcDNA:AT26616	Q7KVJ1	267	0	1133
Dmel\CG3708	Q7KW25	362	0	1300
Gr92a	Q8IN58	386	0	1217
gpp	Q8INR6	1848	0	42419
Dmel\CG31800	Q8INX1	182	1	919
Cpr30F	Q8IPD8	146	0	891
l(2)05714	Q8IPL4	271	0	3786
Dmel\CG32639	Q8IR70	142	0	641
Dmel\CG10005	Q8MYX4	231	0	2041
XNP	Q9GQN5	1311	1	4966
Dmel\CG6465	Q9I7K3	401	0	1691
CenG1A	Q9NGC3	995	0	63148
AsnRS	Q9V434	558	1	2485
PPO2	Q9V521	684	0	2448
CAH6	Q9V9Y8	298	0	2450
Spn100A	Q9VA48	649	0	2126
Dmel\CG17991	Q9VB61	294	0	1063
Cpr97Ea	Q9VB82	366	0	4648
Dmel\CG5510	Q9VCC2	329	1	1887
Irp-1A	Q9VCV4	902	1	3267
Ttc26	Q9VF41	570	0	3224
